ensembl_gene_id,ensembl_transcript_id,Name
ENSDARG00000059885,ENSDART00000142115,FRMD3
ENSDARG00000059885,ENSDART00000139494,FRMD3
ENSDARG00000059885,ENSDART00000083760,FRMD3
ENSDARG00000059886,ENSDART00000145247,fam222ba
ENSDARG00000059887,ENSDART00000138908,eral1
ENSDARG00000059887,ENSDART00000143738,eral1
ENSDARG00000059887,ENSDART00000083778,eral1
ENSDARG00000059887,ENSDART00000140295,eral1
ENSDARG00000059888,ENSDART00000083777,ago3a
ENSDARG00000059891,ENSDART00000191774,
ENSDARG00000059891,ENSDART00000083788,
ENSDARG00000059897,ENSDART00000140574,NTRK2
ENSDARG00000059897,ENSDART00000131732,NTRK2
ENSDARG00000059897,ENSDART00000083790,NTRK2
ENSDARG00000059899,ENSDART00000083823,
ENSDARG00000059900,ENSDART00000143909,tbc1d9
ENSDARG00000059902,ENSDART00000151402,vps16
ENSDARG00000059902,ENSDART00000083820,vps16
ENSDARG00000059903,ENSDART00000083827,hs3st3l
ENSDARG00000059906,ENSDART00000083830,sdc4
ENSDARG00000059908,ENSDART00000083836,ccdc86
ENSDARG00000059911,ENSDART00000147537,bbs7
ENSDARG00000059911,ENSDART00000083833,bbs7
ENSDARG00000059914,ENSDART00000155759,sdr42e2
ENSDARG00000059914,ENSDART00000083850,sdr42e2
ENSDARG00000059916,ENSDART00000154076,hyal1
ENSDARG00000059917,ENSDART00000083857,ccnj
ENSDARG00000059919,ENSDART00000144939,rusf1
ENSDARG00000059919,ENSDART00000125126,rusf1
ENSDARG00000059919,ENSDART00000144531,rusf1
ENSDARG00000059919,ENSDART00000141717,rusf1
ENSDARG00000059919,ENSDART00000137599,rusf1
ENSDARG00000059919,ENSDART00000137668,rusf1
ENSDARG00000059923,ENSDART00000151071,slc25a47a
ENSDARG00000059923,ENSDART00000083876,slc25a47a
ENSDARG00000059925,ENSDART00000083890,usp24
ENSDARG00000059925,ENSDART00000144729,usp24
ENSDARG00000059925,ENSDART00000146135,usp24
ENSDARG00000059931,ENSDART00000190017,hyal2a
ENSDARG00000059931,ENSDART00000083880,hyal2a
ENSDARG00000059933,ENSDART00000143707,plpp3
ENSDARG00000059933,ENSDART00000083898,plpp3
ENSDARG00000059933,ENSDART00000145521,plpp3
ENSDARG00000059936,ENSDART00000083883,herc4
ENSDARG00000059939,ENSDART00000083908,dab1a
ENSDARG00000059939,ENSDART00000167102,dab1a
ENSDARG00000059939,ENSDART00000186477,dab1a
ENSDARG00000059939,ENSDART00000179057,dab1a
ENSDARG00000059939,ENSDART00000083906,dab1a
ENSDARG00000059939,ENSDART00000140320,dab1a
ENSDARG00000059939,ENSDART00000145841,dab1a
ENSDARG00000059939,ENSDART00000143936,dab1a
ENSDARG00000059944,ENSDART00000157617,c1qtnf2
ENSDARG00000059944,ENSDART00000083928,c1qtnf2
ENSDARG00000059944,ENSDART00000190087,c1qtnf2
ENSDARG00000059945,ENSDART00000172232,sv2a
ENSDARG00000059945,ENSDART00000083919,sv2a
ENSDARG00000059948,ENSDART00000132638,
ENSDARG00000059950,ENSDART00000174304,plxdc2b
ENSDARG00000059950,ENSDART00000174144,plxdc2b
ENSDARG00000059950,ENSDART00000083929,plxdc2b
ENSDARG00000059951,ENSDART00000083946,pld6
ENSDARG00000059956,ENSDART00000083947,ptk6b
ENSDARG00000059960,ENSDART00000131460,plch2a
ENSDARG00000059960,ENSDART00000141372,plch2a
ENSDARG00000059960,ENSDART00000007624,plch2a
ENSDARG00000059961,ENSDART00000083967,chpf2
ENSDARG00000059963,ENSDART00000141039,polk
ENSDARG00000059963,ENSDART00000083937,polk
ENSDARG00000059965,ENSDART00000135582,CAMSAP2
ENSDARG00000059965,ENSDART00000139154,CAMSAP2
ENSDARG00000059965,ENSDART00000144704,CAMSAP2
ENSDARG00000059965,ENSDART00000147245,CAMSAP2
ENSDARG00000059965,ENSDART00000160867,CAMSAP2
ENSDARG00000059965,ENSDART00000083957,CAMSAP2
ENSDARG00000059965,ENSDART00000193650,CAMSAP2
ENSDARG00000059972,ENSDART00000143050,raly
ENSDARG00000059972,ENSDART00000083999,raly
ENSDARG00000059972,ENSDART00000163648,raly
ENSDARG00000059978,ENSDART00000084011,cplx4a
ENSDARG00000059982,ENSDART00000135072,poc5
ENSDARG00000059983,ENSDART00000084009,zufsp
ENSDARG00000059983,ENSDART00000141577,zufsp
ENSDARG00000059987,ENSDART00000134012,DNAH12
ENSDARG00000059987,ENSDART00000084477,DNAH12
ENSDARG00000059987,ENSDART00000179748,DNAH12
ENSDARG00000059987,ENSDART00000193127,DNAH12
ENSDARG00000059993,ENSDART00000151329,trpm4a
ENSDARG00000059997,ENSDART00000084024,sv2ca
ENSDARG00000059997,ENSDART00000175670,sv2ca
ENSDARG00000060001,ENSDART00000152558,mettl9
ENSDARG00000060001,ENSDART00000084076,mettl9
ENSDARG00000060001,ENSDART00000127003,mettl9
ENSDARG00000060001,ENSDART00000152425,mettl9
ENSDARG00000060002,ENSDART00000129661,ogg1
ENSDARG00000060002,ENSDART00000084081,ogg1
ENSDARG00000060004,ENSDART00000084055,fzd7a
ENSDARG00000060005,ENSDART00000165041,mtrf1l
ENSDARG00000060005,ENSDART00000167931,mtrf1l
ENSDARG00000060006,ENSDART00000191378,NEDD4L
ENSDARG00000060006,ENSDART00000146576,NEDD4L
ENSDARG00000060006,ENSDART00000084061,NEDD4L
ENSDARG00000060007,ENSDART00000084104,
ENSDARG00000060008,ENSDART00000084102,HHIPL2
ENSDARG00000060010,ENSDART00000138055,iqgap2
ENSDARG00000060010,ENSDART00000084069,iqgap2
ENSDARG00000060012,ENSDART00000084112,f2r
ENSDARG00000060016,ENSDART00000084114,nsd1a
ENSDARG00000060016,ENSDART00000181831,nsd1a
ENSDARG00000060016,ENSDART00000186170,nsd1a
ENSDARG00000060018,ENSDART00000084119,si:ch1073-44g3.1
ENSDARG00000060021,ENSDART00000153669,vcpkmt
ENSDARG00000060021,ENSDART00000129009,vcpkmt
ENSDARG00000060021,ENSDART00000153631,vcpkmt
ENSDARG00000060023,ENSDART00000173742,ncapg2
ENSDARG00000060023,ENSDART00000148390,ncapg2
ENSDARG00000060025,ENSDART00000139568,NSMF
ENSDARG00000060025,ENSDART00000192307,NSMF
ENSDARG00000060027,ENSDART00000173839,nom1
ENSDARG00000060027,ENSDART00000142315,nom1
ENSDARG00000060027,ENSDART00000084153,nom1
ENSDARG00000060029,ENSDART00000084131,fhip2b
ENSDARG00000060030,ENSDART00000131774,setd1a
ENSDARG00000060030,ENSDART00000125022,setd1a
ENSDARG00000060034,ENSDART00000084186,tmem151ba
ENSDARG00000060035,ENSDART00000084179,rnf32
ENSDARG00000060036,ENSDART00000084184,aimp1a
ENSDARG00000060041,ENSDART00000084174,lig1
ENSDARG00000060049,ENSDART00000084218,zgc:195075
ENSDARG00000060051,ENSDART00000084237,slc47a2.1
ENSDARG00000060054,ENSDART00000084223,epc1b
ENSDARG00000060058,ENSDART00000148905,cyld
ENSDARG00000060058,ENSDART00000150229,cyld
ENSDARG00000060058,ENSDART00000193359,cyld
ENSDARG00000060062,ENSDART00000103572,
ENSDARG00000060065,ENSDART00000137104,ubap2b
ENSDARG00000060065,ENSDART00000136234,ubap2b
ENSDARG00000060065,ENSDART00000191527,ubap2b
ENSDARG00000060068,ENSDART00000084268,fam98b
ENSDARG00000060069,ENSDART00000084278,isoc1
ENSDARG00000060070,ENSDART00000178306,adcy7
ENSDARG00000060070,ENSDART00000129156,adcy7
ENSDARG00000060070,ENSDART00000164485,adcy7
ENSDARG00000060070,ENSDART00000173552,adcy7
ENSDARG00000060071,ENSDART00000173563,tent4b
ENSDARG00000060071,ENSDART00000084282,tent4b
ENSDARG00000060072,ENSDART00000084284,abi3a
ENSDARG00000060072,ENSDART00000142628,abi3a
ENSDARG00000060081,ENSDART00000168107,
ENSDARG00000060085,ENSDART00000084303,kcnq3
ENSDARG00000060085,ENSDART00000136141,kcnq3
ENSDARG00000060085,ENSDART00000145494,kcnq3
ENSDARG00000060089,ENSDART00000146843,BTAF1
ENSDARG00000060089,ENSDART00000134533,BTAF1
ENSDARG00000060089,ENSDART00000141777,BTAF1
ENSDARG00000060089,ENSDART00000147846,BTAF1
ENSDARG00000060089,ENSDART00000084327,BTAF1
ENSDARG00000060092,ENSDART00000084355,zgc:165481
ENSDARG00000060093,ENSDART00000124059,dapk1
ENSDARG00000060093,ENSDART00000136642,dapk1
ENSDARG00000060093,ENSDART00000182190,dapk1
ENSDARG00000060093,ENSDART00000181872,dapk1
ENSDARG00000060094,ENSDART00000127906,ptgis
ENSDARG00000060094,ENSDART00000084334,ptgis
ENSDARG00000060095,ENSDART00000153673,kcnb1
ENSDARG00000060095,ENSDART00000187607,kcnb1
ENSDARG00000060096,ENSDART00000183960,
ENSDARG00000060096,ENSDART00000185664,
ENSDARG00000060096,ENSDART00000084353,
ENSDARG00000060096,ENSDART00000132036,
ENSDARG00000060096,ENSDART00000190849,
ENSDARG00000060101,ENSDART00000156215,trappc12
ENSDARG00000060101,ENSDART00000084348,trappc12
ENSDARG00000060101,ENSDART00000163222,trappc12
ENSDARG00000060102,ENSDART00000145624,KANK1
ENSDARG00000060102,ENSDART00000136521,KANK1
ENSDARG00000060102,ENSDART00000145299,KANK1
ENSDARG00000060102,ENSDART00000084370,KANK1
ENSDARG00000060102,ENSDART00000193822,KANK1
ENSDARG00000060103,ENSDART00000084354,cpeb3
ENSDARG00000060106,ENSDART00000084378,crb2a
ENSDARG00000060109,ENSDART00000189131,aggf1
ENSDARG00000060109,ENSDART00000084380,aggf1
ENSDARG00000060112,ENSDART00000122081,sybu
ENSDARG00000060112,ENSDART00000121756,sybu
ENSDARG00000060112,ENSDART00000145364,sybu
ENSDARG00000060112,ENSDART00000084381,sybu
ENSDARG00000060113,ENSDART00000132203,znf395a
ENSDARG00000060113,ENSDART00000138734,znf395a
ENSDARG00000060113,ENSDART00000133154,znf395a
ENSDARG00000060113,ENSDART00000136059,znf395a
ENSDARG00000060115,ENSDART00000084389,lrrn1
ENSDARG00000060116,ENSDART00000154148,camk1a
ENSDARG00000060116,ENSDART00000193098,camk1a
ENSDARG00000060120,ENSDART00000149637,glyctk
ENSDARG00000060120,ENSDART00000149559,glyctk
ENSDARG00000060120,ENSDART00000149977,glyctk
ENSDARG00000060120,ENSDART00000149092,glyctk
ENSDARG00000060120,ENSDART00000161722,glyctk
ENSDARG00000060123,ENSDART00000154392,ca16b
ENSDARG00000060123,ENSDART00000153489,ca16b
ENSDARG00000060123,ENSDART00000017309,ca16b
ENSDARG00000060123,ENSDART00000169722,ca16b
ENSDARG00000060124,ENSDART00000084417,timm17b
ENSDARG00000060126,ENSDART00000150024,acyp1
ENSDARG00000060127,ENSDART00000084411,adamts3
ENSDARG00000060130,ENSDART00000084432,dusp3b
ENSDARG00000060148,ENSDART00000153746,sh3pxd2aa
ENSDARG00000060148,ENSDART00000084457,sh3pxd2aa
ENSDARG00000060149,ENSDART00000145705,ablim1a
ENSDARG00000060149,ENSDART00000084416,ablim1a
ENSDARG00000060150,ENSDART00000151537,psmd11a
ENSDARG00000060150,ENSDART00000084448,psmd11a
ENSDARG00000060150,ENSDART00000151449,psmd11a
ENSDARG00000060150,ENSDART00000154696,psmd11a
ENSDARG00000060152,ENSDART00000084464,nalf2
ENSDARG00000060153,ENSDART00000149450,h6pd
ENSDARG00000060153,ENSDART00000149642,h6pd
ENSDARG00000060165,ENSDART00000026924,DNAH7
ENSDARG00000060165,ENSDART00000141957,DNAH7
ENSDARG00000060165,ENSDART00000137131,DNAH7
ENSDARG00000060168,ENSDART00000127930,fhip2a
ENSDARG00000060168,ENSDART00000084474,fhip2a
ENSDARG00000060169,ENSDART00000143768,mns1
ENSDARG00000060169,ENSDART00000127006,mns1
ENSDARG00000060176,ENSDART00000084503,trmt10b
ENSDARG00000060176,ENSDART00000192779,trmt10b
ENSDARG00000060176,ENSDART00000173079,trmt10b
ENSDARG00000060177,ENSDART00000134203,vcpip1
ENSDARG00000060177,ENSDART00000084517,vcpip1
ENSDARG00000060184,ENSDART00000084512,pkn1a
ENSDARG00000060184,ENSDART00000132555,pkn1a
ENSDARG00000060187,ENSDART00000141756,si:ch211-214c7.5
ENSDARG00000060187,ENSDART00000101410,si:ch211-214c7.5
ENSDARG00000060187,ENSDART00000133979,si:ch211-214c7.5
ENSDARG00000060192,ENSDART00000146529,rpusd1
ENSDARG00000060192,ENSDART00000084549,rpusd1
ENSDARG00000060196,ENSDART00000084557,lhpp
ENSDARG00000060196,ENSDART00000142602,lhpp
ENSDARG00000060197,ENSDART00000184257,atp2c1
ENSDARG00000060197,ENSDART00000084528,atp2c1
ENSDARG00000060199,ENSDART00000133658,mrpl18
ENSDARG00000060199,ENSDART00000084570,mrpl18
ENSDARG00000060200,ENSDART00000189293,rgs14b
ENSDARG00000060200,ENSDART00000084559,rgs14b
ENSDARG00000060207,ENSDART00000132703,traf7
ENSDARG00000060207,ENSDART00000143637,traf7
ENSDARG00000060207,ENSDART00000190995,traf7
ENSDARG00000060207,ENSDART00000193219,traf7
ENSDARG00000060210,ENSDART00000084597,d2hgdh
ENSDARG00000060211,ENSDART00000183540,ANKEF1
ENSDARG00000060211,ENSDART00000155509,ANKEF1
ENSDARG00000060215,ENSDART00000084610,cep85
ENSDARG00000060215,ENSDART00000145094,cep85
ENSDARG00000060215,ENSDART00000133252,cep85
ENSDARG00000060215,ENSDART00000138798,cep85
ENSDARG00000060222,ENSDART00000131491,scn1ba
ENSDARG00000060222,ENSDART00000161278,scn1ba
ENSDARG00000060222,ENSDART00000058611,scn1ba
ENSDARG00000060222,ENSDART00000084639,scn1ba
ENSDARG00000060222,ENSDART00000084631,scn1ba
ENSDARG00000060235,ENSDART00000150226,mst1ra
ENSDARG00000060236,ENSDART00000084665,DOK7
ENSDARG00000060236,ENSDART00000135369,DOK7
ENSDARG00000060238,ENSDART00000074729,uacab
ENSDARG00000060238,ENSDART00000173500,uacab
ENSDARG00000060238,ENSDART00000178746,uacab
ENSDARG00000060243,ENSDART00000084668,enox1
ENSDARG00000060243,ENSDART00000131397,enox1
ENSDARG00000060243,ENSDART00000154351,enox1
ENSDARG00000060246,ENSDART00000151305,slc16a6b
ENSDARG00000060248,ENSDART00000084691,fgd4b
ENSDARG00000060249,ENSDART00000084675,wdr44
ENSDARG00000060252,ENSDART00000132189,mogs
ENSDARG00000060252,ENSDART00000183675,mogs
ENSDARG00000060253,ENSDART00000105484,si:ch211-216b21.2
ENSDARG00000060253,ENSDART00000153259,si:ch211-216b21.2
ENSDARG00000060256,ENSDART00000084715,alkbh8
ENSDARG00000060257,ENSDART00000186506,ZRANB1
ENSDARG00000060257,ENSDART00000084714,ZRANB1
ENSDARG00000060259,ENSDART00000084730,kcnj21
ENSDARG00000060263,ENSDART00000084729,pecam1a
ENSDARG00000060264,ENSDART00000140845,
ENSDARG00000060264,ENSDART00000185887,
ENSDARG00000060264,ENSDART00000084735,
ENSDARG00000060280,ENSDART00000111973,pde9aa
ENSDARG00000060280,ENSDART00000084771,pde9aa
ENSDARG00000060280,ENSDART00000159090,pde9aa
ENSDARG00000060282,ENSDART00000084780,rnf121
ENSDARG00000060288,ENSDART00000140666,plpbp
ENSDARG00000060288,ENSDART00000084792,plpbp
ENSDARG00000060297,ENSDART00000184674,arhgap35b
ENSDARG00000060297,ENSDART00000084819,arhgap35b
ENSDARG00000060297,ENSDART00000136450,arhgap35b
ENSDARG00000060298,ENSDART00000150899,nin
ENSDARG00000060298,ENSDART00000129562,nin
ENSDARG00000060303,ENSDART00000139316,SLC4A10
ENSDARG00000060303,ENSDART00000084806,SLC4A10
ENSDARG00000060306,ENSDART00000138416,tfcp2
ENSDARG00000060306,ENSDART00000140107,tfcp2
ENSDARG00000060306,ENSDART00000188674,tfcp2
ENSDARG00000060308,ENSDART00000158034,urb1
ENSDARG00000060308,ENSDART00000109599,urb1
ENSDARG00000060308,ENSDART00000190332,urb1
ENSDARG00000060309,ENSDART00000156858,srgap3
ENSDARG00000060309,ENSDART00000156046,srgap3
ENSDARG00000060309,ENSDART00000157169,srgap3
ENSDARG00000060309,ENSDART00000165424,srgap3
ENSDARG00000060309,ENSDART00000084834,srgap3
ENSDARG00000060312,ENSDART00000114410,wdr62
ENSDARG00000060312,ENSDART00000143726,wdr62
ENSDARG00000060312,ENSDART00000176446,wdr62
ENSDARG00000060315,ENSDART00000084859,rabgap1l2
ENSDARG00000060316,ENSDART00000084861,cisha
ENSDARG00000060316,ENSDART00000140108,cisha
ENSDARG00000060316,ENSDART00000140573,cisha
ENSDARG00000060316,ENSDART00000136538,cisha
ENSDARG00000060319,ENSDART00000125857,scn4bb
ENSDARG00000060319,ENSDART00000141233,scn4bb
ENSDARG00000060319,ENSDART00000185364,scn4bb
ENSDARG00000060319,ENSDART00000084868,scn4bb
ENSDARG00000060320,ENSDART00000135804,dcaf5
ENSDARG00000060320,ENSDART00000084867,dcaf5
ENSDARG00000060322,ENSDART00000084876,ifi44c2
ENSDARG00000060323,ENSDART00000148786,exoc5
ENSDARG00000060325,ENSDART00000084871,fam20cl
ENSDARG00000060325,ENSDART00000153490,fam20cl
ENSDARG00000060326,ENSDART00000187690,map1sb
ENSDARG00000060326,ENSDART00000124217,map1sb
ENSDARG00000060330,ENSDART00000131831,
ENSDARG00000060338,ENSDART00000191516,trmt12
ENSDARG00000060338,ENSDART00000084914,trmt12
ENSDARG00000060340,ENSDART00000133565,
ENSDARG00000060345,ENSDART00000084938,apoda.1
ENSDARG00000060348,ENSDART00000157028,map3k3
ENSDARG00000060348,ENSDART00000084932,map3k3
ENSDARG00000060348,ENSDART00000183617,map3k3
ENSDARG00000060349,ENSDART00000146001,WASF1
ENSDARG00000060349,ENSDART00000179894,WASF1
ENSDARG00000060349,ENSDART00000127427,WASF1
ENSDARG00000060349,ENSDART00000084952,WASF1
ENSDARG00000060350,ENSDART00000132856,apoda.2
ENSDARG00000060350,ENSDART00000137272,apoda.2
ENSDARG00000060350,ENSDART00000138952,apoda.2
ENSDARG00000060350,ENSDART00000143468,apoda.2
ENSDARG00000060354,ENSDART00000126587,samd7
ENSDARG00000060354,ENSDART00000084958,samd7
ENSDARG00000060361,ENSDART00000084965,CEP104
ENSDARG00000060361,ENSDART00000137645,CEP104
ENSDARG00000060361,ENSDART00000149477,CEP104
ENSDARG00000060361,ENSDART00000149517,CEP104
ENSDARG00000060362,ENSDART00000137598,nadkb
ENSDARG00000060362,ENSDART00000139459,nadkb
ENSDARG00000060362,ENSDART00000135340,nadkb
ENSDARG00000060362,ENSDART00000190458,nadkb
ENSDARG00000060366,ENSDART00000139479,slc12a9
ENSDARG00000060366,ENSDART00000084917,slc12a9
ENSDARG00000060368,ENSDART00000136578,syn1
ENSDARG00000060372,ENSDART00000147998,plxna2
ENSDARG00000060372,ENSDART00000180539,plxna2
ENSDARG00000060372,ENSDART00000190388,plxna2
ENSDARG00000060374,ENSDART00000085684,ttll11
ENSDARG00000060380,ENSDART00000192118,coq6
ENSDARG00000060380,ENSDART00000133103,coq6
ENSDARG00000060380,ENSDART00000085009,coq6
ENSDARG00000060383,ENSDART00000148505,mmaa
ENSDARG00000060383,ENSDART00000140144,mmaa
ENSDARG00000060383,ENSDART00000085021,mmaa
ENSDARG00000060383,ENSDART00000132932,mmaa
ENSDARG00000060390,ENSDART00000148325,stk26
ENSDARG00000060390,ENSDART00000085039,stk26
ENSDARG00000060392,ENSDART00000133086,ash2l
ENSDARG00000060392,ENSDART00000085031,ash2l
ENSDARG00000060392,ENSDART00000131749,ash2l
ENSDARG00000060392,ENSDART00000124356,ash2l
ENSDARG00000060393,ENSDART00000146321,fibcd1b
ENSDARG00000060393,ENSDART00000192771,fibcd1b
ENSDARG00000060393,ENSDART00000139277,fibcd1b
ENSDARG00000060394,ENSDART00000085054,mtfr2
ENSDARG00000060394,ENSDART00000146852,mtfr2
ENSDARG00000060394,ENSDART00000147688,mtfr2
ENSDARG00000060394,ENSDART00000135526,mtfr2
ENSDARG00000060395,ENSDART00000147977,
ENSDARG00000060395,ENSDART00000146820,
ENSDARG00000060397,ENSDART00000085051,hhip
ENSDARG00000060397,ENSDART00000131284,hhip
ENSDARG00000060398,ENSDART00000085061,rft1
ENSDARG00000060398,ENSDART00000182591,rft1
ENSDARG00000060400,ENSDART00000151212,gpr185a
ENSDARG00000060400,ENSDART00000085071,gpr185a
ENSDARG00000060410,ENSDART00000148481,thbs2a
ENSDARG00000060410,ENSDART00000085037,thbs2a
ENSDARG00000060410,ENSDART00000180657,thbs2a
ENSDARG00000060411,ENSDART00000085087,ddx28
ENSDARG00000060413,ENSDART00000085090,si:ch211-157b11.8
ENSDARG00000060415,ENSDART00000133170,arhgef28a
ENSDARG00000060415,ENSDART00000085086,arhgef28a
ENSDARG00000060415,ENSDART00000180245,arhgef28a
ENSDARG00000060430,ENSDART00000139980,zfyve28
ENSDARG00000060434,ENSDART00000085142,map1b
ENSDARG00000060435,ENSDART00000085143,bnipl
ENSDARG00000060435,ENSDART00000143429,bnipl
ENSDARG00000060438,ENSDART00000085135,tbl1x
ENSDARG00000060439,ENSDART00000085136,clcn2c
ENSDARG00000060442,ENSDART00000085158,tmem259
ENSDARG00000060442,ENSDART00000191962,tmem259
ENSDARG00000060445,ENSDART00000140761,elp6
ENSDARG00000060445,ENSDART00000133752,elp6
ENSDARG00000060445,ENSDART00000193517,elp6
ENSDARG00000060452,ENSDART00000085121,SDK2
ENSDARG00000060452,ENSDART00000140353,SDK2
ENSDARG00000060457,ENSDART00000146142,pmp22b
ENSDARG00000060457,ENSDART00000085201,pmp22b
ENSDARG00000060469,ENSDART00000189276,pik3r4
ENSDARG00000060469,ENSDART00000133310,pik3r4
ENSDARG00000060469,ENSDART00000085228,pik3r4
ENSDARG00000060471,ENSDART00000085251,gcnt3
ENSDARG00000060471,ENSDART00000189932,gcnt3
ENSDARG00000060471,ENSDART00000188109,gcnt3
ENSDARG00000060477,ENSDART00000101779,vps8
ENSDARG00000060477,ENSDART00000146783,vps8
ENSDARG00000060477,ENSDART00000134311,vps8
ENSDARG00000060477,ENSDART00000143639,vps8
ENSDARG00000060480,ENSDART00000149488,
ENSDARG00000060481,ENSDART00000146696,atl1
ENSDARG00000060481,ENSDART00000111832,atl1
ENSDARG00000060481,ENSDART00000085230,atl1
ENSDARG00000060482,ENSDART00000149618,mid1
ENSDARG00000060482,ENSDART00000085253,mid1
ENSDARG00000060484,ENSDART00000085263,selenoi
ENSDARG00000060489,ENSDART00000085282,mrpl32
ENSDARG00000060494,ENSDART00000154357,eprs1
ENSDARG00000060494,ENSDART00000075743,eprs1
ENSDARG00000060496,ENSDART00000154869,
ENSDARG00000060496,ENSDART00000193937,
ENSDARG00000060496,ENSDART00000185202,
ENSDARG00000060498,ENSDART00000139118,tnfrsf9a
ENSDARG00000060498,ENSDART00000150153,tnfrsf9a
ENSDARG00000060498,ENSDART00000085294,tnfrsf9a
ENSDARG00000060498,ENSDART00000140836,tnfrsf9a
ENSDARG00000060500,ENSDART00000085298,l2hgdh
ENSDARG00000060501,ENSDART00000085309,dpcd
ENSDARG00000060501,ENSDART00000142296,dpcd
ENSDARG00000060504,ENSDART00000169450,pfkla
ENSDARG00000060504,ENSDART00000169179,pfkla
ENSDARG00000060504,ENSDART00000085284,pfkla
ENSDARG00000060506,ENSDART00000085319,sos2
ENSDARG00000060510,ENSDART00000149254,cul4b
ENSDARG00000060510,ENSDART00000149522,cul4b
ENSDARG00000060510,ENSDART00000085295,cul4b
ENSDARG00000060512,ENSDART00000155384,kbtbd3
ENSDARG00000060512,ENSDART00000180337,kbtbd3
ENSDARG00000060515,ENSDART00000085335,zdhhc9
ENSDARG00000060518,ENSDART00000085304,pcsk5b
ENSDARG00000060521,ENSDART00000148928,rbm27
ENSDARG00000060522,ENSDART00000085371,rfk
ENSDARG00000060526,ENSDART00000085388,bmp3
ENSDARG00000060529,ENSDART00000132718,nkx6.3
ENSDARG00000060529,ENSDART00000085395,nkx6.3
ENSDARG00000060532,ENSDART00000154493,adam22
ENSDARG00000060532,ENSDART00000125590,adam22
ENSDARG00000060532,ENSDART00000183610,adam22
ENSDARG00000060534,ENSDART00000141420,SGPP1
ENSDARG00000060534,ENSDART00000185478,SGPP1
ENSDARG00000060537,ENSDART00000149775,atad2b
ENSDARG00000060537,ENSDART00000148998,atad2b
ENSDARG00000060537,ENSDART00000149000,atad2b
ENSDARG00000060537,ENSDART00000085416,atad2b
ENSDARG00000060539,ENSDART00000154811,
ENSDARG00000060542,ENSDART00000180544,lgr4
ENSDARG00000060542,ENSDART00000169588,lgr4
ENSDARG00000060549,ENSDART00000085387,ECEL1
ENSDARG00000060551,ENSDART00000085438,rps6ka5
ENSDARG00000060554,ENSDART00000085442,mmut
ENSDARG00000060559,ENSDART00000085454,dis3
ENSDARG00000060559,ENSDART00000152279,dis3
ENSDARG00000060564,ENSDART00000085481,slc25a21
ENSDARG00000060566,ENSDART00000140940,CLUH
